file,frame,distance_safe,sitting
nopeople.h5,227,True,False
nopeople.h5,228,True,False
nopeople.h5,229,True,False
nopeople.h5,230,True,False
nopeople.h5,231,True,False
nopeople.h5,232,True,False
nopeople.h5,233,True,False
nopeople.h5,234,True,False
nopeople.h5,235,True,False
nopeople.h5,236,True,False
nopeople.h5,237,True,False
nopeople.h5,238,True,False
nopeople.h5,239,True,False
nopeople.h5,240,True,False
nopeople.h5,241,True,False
nopeople.h5,242,True,False
nopeople.h5,243,True,False
nopeople.h5,244,True,False
nopeople.h5,245,True,False
nopeople.h5,246,True,False
nopeople.h5,247,True,False
nopeople.h5,248,True,False
nopeople.h5,249,True,False
nopeople.h5,250,True,False
nopeople.h5,251,True,False
nopeople.h5,252,True,False
nopeople.h5,253,True,False
nopeople.h5,254,True,False
nopeople.h5,255,True,False
nopeople.h5,256,True,False
nopeople.h5,257,True,False
nopeople.h5,258,True,False
nopeople.h5,259,True,False
nopeople.h5,260,True,False
nopeople.h5,261,True,False
nopeople.h5,262,True,False
nopeople.h5,263,True,False
nopeople.h5,264,True,False
nopeople.h5,265,True,False
nopeople.h5,266,True,False
nopeople.h5,267,True,False
nopeople.h5,268,True,False
nopeople.h5,269,True,False
nopeople.h5,270,True,False
nopeople.h5,271,True,False
nopeople.h5,272,True,False
nopeople.h5,273,True,False
nopeople.h5,274,True,False
nopeople.h5,275,True,False
nopeople.h5,276,True,False
nopeople.h5,277,True,False
nopeople.h5,278,True,False
nopeople.h5,279,True,False
nopeople.h5,280,True,False
nopeople.h5,281,True,False
nopeople.h5,282,True,False
nopeople.h5,283,True,False
nopeople.h5,284,True,False
nopeople.h5,285,True,False
nopeople.h5,286,True,False
nopeople.h5,287,True,False
nopeople.h5,288,True,False
nopeople.h5,289,True,False
nopeople.h5,290,True,False
nopeople.h5,291,True,False
nopeople.h5,292,True,False
nopeople.h5,293,True,False
nopeople.h5,294,True,False
nopeople.h5,295,True,False
nopeople.h5,296,True,False
nopeople.h5,297,True,False
nopeople.h5,298,True,False
nopeople.h5,299,True,False
nopeople.h5,300,True,False
nopeople.h5,301,True,False
nopeople.h5,302,True,False
nopeople.h5,303,True,False
nopeople.h5,304,True,False
nopeople.h5,305,True,False
nopeople.h5,306,True,False
nopeople.h5,307,True,False
nopeople.h5,308,True,False
nopeople.h5,309,True,False
nopeople.h5,310,True,False
nopeople.h5,311,True,False
nopeople.h5,312,True,False
nopeople.h5,313,True,False
nopeople.h5,314,True,False
nopeople.h5,315,True,False
nopeople.h5,316,True,False
nopeople.h5,317,True,False
nopeople.h5,318,True,False
nopeople.h5,319,True,False
nopeople.h5,320,True,False
nopeople.h5,321,True,False
nopeople.h5,322,True,False
nopeople.h5,323,True,False
nopeople.h5,324,True,False
nopeople.h5,325,True,False
nopeople.h5,326,True,False
nopeople.h5,327,True,False
nopeople.h5,328,True,False
nopeople.h5,329,True,False
nopeople.h5,330,True,False
nopeople.h5,331,True,False
nopeople.h5,332,True,False
nopeople.h5,333,True,False
nopeople.h5,334,True,False
nopeople.h5,335,True,False
nopeople.h5,336,True,False
nopeople.h5,337,True,False
nopeople.h5,338,True,False
nopeople.h5,339,True,False
nopeople.h5,340,True,False
nopeople.h5,341,True,False
nopeople.h5,342,True,False
nopeople.h5,343,True,False
nopeople.h5,344,True,False
nopeople.h5,345,True,False
nopeople.h5,346,True,False
nopeople.h5,347,True,False
nopeople.h5,348,True,False
nopeople.h5,349,True,False
nopeople.h5,350,True,False
nopeople.h5,351,True,False
nopeople.h5,352,True,False
nopeople.h5,353,True,False
nopeople.h5,354,True,False
nopeople.h5,355,True,False
nopeople.h5,356,True,False
nopeople.h5,357,True,False
nopeople.h5,358,True,False
nopeople.h5,359,True,False
nopeople.h5,360,True,False
nopeople.h5,361,True,False
nopeople.h5,362,True,False
nopeople.h5,363,True,False
nopeople.h5,364,True,False
nopeople.h5,365,True,False
nopeople.h5,366,True,False
nopeople.h5,367,True,False
nopeople.h5,368,True,False
nopeople.h5,369,True,False
nopeople.h5,370,True,False
nopeople.h5,371,True,False
nopeople.h5,372,True,False
nopeople.h5,373,True,False
nopeople.h5,374,True,False
nopeople.h5,375,True,False
nopeople.h5,376,True,False
nopeople.h5,377,True,False
nopeople.h5,378,True,False
nopeople.h5,379,True,False
nopeople.h5,380,True,False
nopeople.h5,381,True,False
nopeople.h5,382,True,False
nopeople.h5,383,True,False
nopeople.h5,384,True,False
nopeople.h5,385,True,False
nopeople.h5,386,True,False
nopeople.h5,387,True,False
nopeople.h5,388,True,False
nopeople.h5,389,True,False
nopeople.h5,390,True,False
nopeople.h5,391,True,False
nopeople.h5,392,True,False
nopeople.h5,393,True,False
nopeople.h5,394,True,False
nopeople.h5,395,True,False
nopeople.h5,396,True,False
nopeople.h5,397,True,False
nopeople.h5,398,True,False
nopeople.h5,399,True,False
nopeople.h5,400,True,False
nopeople.h5,401,True,False
nopeople.h5,402,True,False
nopeople.h5,403,True,False
nopeople.h5,404,True,False
nopeople.h5,405,True,False
nopeople.h5,406,True,False
nopeople.h5,407,True,False
nopeople.h5,408,True,False
nopeople.h5,409,True,False
nopeople.h5,410,True,False
nopeople.h5,411,True,False
nopeople.h5,412,True,False
nopeople.h5,413,True,False
nopeople.h5,414,True,False
nopeople.h5,415,True,False
nopeople.h5,416,True,False
nopeople.h5,417,True,False
nopeople.h5,418,True,False
nopeople.h5,419,True,False
nopeople.h5,420,True,False
nopeople.h5,421,True,False
nopeople.h5,422,True,False
nopeople.h5,423,True,False
nopeople.h5,424,True,False
nopeople.h5,425,True,False
nopeople.h5,426,True,False
nopeople.h5,427,True,False
nopeople.h5,428,True,False
nopeople.h5,429,True,False
nopeople.h5,430,True,False
nopeople.h5,431,True,False
nopeople.h5,432,True,False
nopeople.h5,433,True,False
nopeople.h5,434,True,False
nopeople.h5,435,True,False
nopeople.h5,436,True,False
nopeople.h5,437,True,False
nopeople.h5,438,True,False
nopeople.h5,439,True,False
nopeople.h5,440,True,False
nopeople.h5,441,True,False
nopeople.h5,442,True,False
nopeople.h5,443,True,False
nopeople.h5,444,True,False
nopeople.h5,445,True,False
nopeople.h5,446,True,False
nopeople.h5,447,True,False
nopeople.h5,448,True,False
nopeople.h5,449,True,False
nopeople.h5,450,True,False
nopeople.h5,451,True,False
nopeople.h5,452,True,False
nopeople.h5,453,True,False
nopeople.h5,454,True,False
nopeople.h5,455,True,False
nopeople.h5,456,True,False
nopeople.h5,457,True,False
nopeople.h5,458,True,False
nopeople.h5,459,True,False
nopeople.h5,460,True,False
nopeople.h5,461,True,False
nopeople.h5,462,True,False
nopeople.h5,463,True,False
nopeople.h5,464,True,False
nopeople.h5,465,True,False
nopeople.h5,466,True,False
nopeople.h5,467,True,False
nopeople.h5,468,True,False
nopeople.h5,469,True,False
nopeople.h5,470,True,False
nopeople.h5,471,True,False
nopeople.h5,472,True,False
nopeople.h5,473,True,False
nopeople.h5,474,True,False
nopeople.h5,475,True,False
nopeople.h5,476,True,False
nopeople.h5,477,True,False
nopeople.h5,478,True,False
nopeople.h5,479,True,False
nopeople.h5,480,True,False
nopeople.h5,481,True,False
nopeople.h5,482,True,False
nopeople.h5,483,True,False
nopeople.h5,484,True,False
nopeople.h5,485,True,False
nopeople.h5,486,True,False
nopeople.h5,487,True,False
nopeople.h5,488,True,False
nopeople.h5,489,True,False
nopeople.h5,490,True,False
nopeople.h5,491,True,False
nopeople.h5,492,True,False
nopeople.h5,493,True,False
nopeople.h5,494,True,False
nopeople.h5,495,True,False
nopeople.h5,496,True,False
nopeople.h5,497,True,False
nopeople.h5,498,True,False
nopeople.h5,499,True,False
nopeople.h5,500,True,False
nopeople.h5,501,True,False
nopeople.h5,502,True,False
nopeople.h5,503,True,False
nopeople.h5,504,True,False
nopeople.h5,505,True,False
nopeople.h5,506,True,False
nopeople.h5,507,True,False
nopeople.h5,508,True,False
nopeople.h5,509,True,False
nopeople.h5,510,True,False
nopeople.h5,511,True,False
nopeople.h5,512,True,False
nopeople.h5,513,True,False
nopeople.h5,514,True,False
nopeople.h5,515,True,False
nopeople.h5,516,True,False
nopeople.h5,517,True,False
nopeople.h5,518,True,False
nopeople.h5,519,True,False
nopeople.h5,520,True,False
nopeople.h5,521,True,False
nopeople.h5,522,True,False
nopeople.h5,523,True,False
nopeople.h5,524,True,False
nopeople.h5,525,True,False
nopeople.h5,526,True,False
nopeople.h5,527,True,False
nopeople.h5,528,True,False
nopeople.h5,529,True,False
nopeople.h5,530,True,False
nopeople.h5,531,True,False
nopeople.h5,532,True,False
nopeople.h5,533,True,False
nopeople.h5,534,True,False
nopeople.h5,535,True,False
nopeople.h5,536,True,False
nopeople.h5,537,True,False
nopeople.h5,538,True,False
nopeople.h5,539,True,False
nopeople.h5,540,True,False
nopeople.h5,541,True,False
nopeople.h5,542,True,False
nopeople.h5,543,True,False
nopeople.h5,544,True,False
nopeople.h5,545,True,False
nopeople.h5,546,True,False
nopeople.h5,547,True,False
nopeople.h5,548,True,False
nopeople.h5,549,True,False
nopeople.h5,550,True,False
nopeople.h5,551,True,False
nopeople.h5,552,True,False
nopeople.h5,553,True,False
nopeople.h5,554,True,False
nopeople.h5,555,True,False
nopeople.h5,556,True,False
nopeople.h5,557,True,False
nopeople.h5,558,True,False
nopeople.h5,559,True,False
nopeople.h5,560,True,False
nopeople.h5,561,True,False
nopeople.h5,562,True,False
nopeople.h5,563,True,False
nopeople.h5,564,True,False
nopeople.h5,565,True,False
nopeople.h5,566,True,False
nopeople.h5,567,True,False
nopeople.h5,568,True,False
nopeople.h5,569,True,False
nopeople.h5,570,True,False
nopeople.h5,571,True,False
nopeople.h5,572,True,False
nopeople.h5,573,True,False
nopeople.h5,574,True,False
nopeople.h5,575,True,False
nopeople.h5,576,True,False
nopeople.h5,577,True,False
nopeople.h5,578,True,False
nopeople.h5,579,True,False
nopeople.h5,580,True,False
nopeople.h5,581,True,False
nopeople.h5,582,True,False
nopeople.h5,583,True,False
nopeople.h5,584,True,False
nopeople.h5,585,True,False
nopeople.h5,586,True,False
nopeople.h5,587,True,False
nopeople.h5,588,True,False
nopeople.h5,589,True,False
nopeople.h5,590,True,False
nopeople.h5,591,True,False
nopeople.h5,592,True,False
nopeople.h5,593,True,False
nopeople.h5,594,True,False
nopeople.h5,595,True,False
nopeople.h5,596,True,False
nopeople.h5,597,True,False
nopeople.h5,598,True,False
nopeople.h5,599,True,False
nopeople.h5,600,True,False
nopeople.h5,601,True,False
nopeople.h5,602,True,False
nopeople.h5,603,True,False
nopeople.h5,604,True,False
nopeople.h5,605,True,False
nopeople.h5,606,True,False
nopeople.h5,607,True,False
nopeople.h5,608,True,False
nopeople.h5,609,True,False
nopeople.h5,610,True,False
nopeople.h5,611,True,False
nopeople.h5,612,True,False
nopeople.h5,613,True,False
nopeople.h5,614,True,False
nopeople.h5,615,True,False
nopeople.h5,616,True,False
nopeople.h5,617,True,False
nopeople.h5,618,True,False
nopeople.h5,619,True,False
nopeople.h5,620,True,False
nopeople.h5,621,True,False
nopeople.h5,622,True,False
nopeople.h5,623,True,False
nopeople.h5,624,True,False
nopeople.h5,625,True,False
nopeople.h5,626,True,False
nopeople.h5,627,True,False
nopeople.h5,628,True,False
nopeople.h5,629,True,False
nopeople.h5,630,True,False
nopeople.h5,631,True,False
nopeople.h5,632,True,False
nopeople.h5,633,True,False
nopeople.h5,634,True,False
nopeople.h5,635,True,False
nopeople.h5,636,True,False
nopeople.h5,637,True,False
nopeople.h5,638,True,False
nopeople.h5,639,True,False
nopeople.h5,640,True,False
nopeople.h5,641,True,False
nopeople.h5,642,True,False
nopeople.h5,643,True,False
nopeople.h5,644,True,False
nopeople.h5,645,True,False
nopeople.h5,646,True,False
nopeople.h5,647,True,False
nopeople.h5,648,True,False
nopeople.h5,649,True,False
nopeople.h5,650,True,False
nopeople.h5,651,True,False
nopeople.h5,652,True,False
nopeople.h5,653,True,False
nopeople.h5,654,True,False
nopeople.h5,655,True,False
nopeople.h5,656,True,False
nopeople.h5,657,True,False
nopeople.h5,658,True,False
nopeople.h5,659,True,False
nopeople.h5,660,True,False
nopeople.h5,661,True,False
nopeople.h5,662,True,False
nopeople.h5,663,True,False
nopeople.h5,664,True,False
nopeople.h5,665,True,False
nopeople.h5,666,True,False
nopeople.h5,667,True,False
nopeople.h5,668,True,False
nopeople.h5,669,True,False
nopeople.h5,670,True,False
nopeople.h5,671,True,False
nopeople.h5,672,True,False
nopeople.h5,673,True,False
nopeople.h5,674,True,False
nopeople.h5,675,True,False
nopeople.h5,676,True,False
nopeople.h5,677,True,False
nopeople.h5,678,True,False
nopeople.h5,679,True,False
nopeople.h5,680,True,False
nopeople.h5,681,True,False
nopeople.h5,682,True,False
nopeople.h5,683,True,False
nopeople.h5,684,True,False
nopeople.h5,685,True,False
nopeople.h5,686,True,False
nopeople.h5,687,True,False
nopeople.h5,688,True,False
nopeople.h5,689,True,False
nopeople.h5,690,True,False
nopeople.h5,691,True,False
nopeople.h5,692,True,False
nopeople.h5,693,True,False
nopeople.h5,694,True,False
nopeople.h5,695,True,False
nopeople.h5,696,True,False
nopeople.h5,697,True,False
nopeople.h5,698,True,False
nopeople.h5,699,True,False
nopeople.h5,700,True,False
nopeople.h5,701,True,False
nopeople.h5,702,True,False
nopeople.h5,703,True,False
nopeople.h5,704,True,False
nopeople.h5,705,True,False
nopeople.h5,706,True,False
nopeople.h5,707,True,False
nopeople.h5,708,True,False
nopeople.h5,709,True,False
nopeople.h5,710,True,False
nopeople.h5,711,True,False
nopeople.h5,712,True,False
nopeople.h5,713,True,False
nopeople.h5,714,True,False
nopeople.h5,715,True,False
nopeople.h5,716,True,False
nopeople.h5,717,True,False
nopeople.h5,718,True,False
nopeople.h5,719,True,False
nopeople.h5,720,True,False
nopeople.h5,721,True,False
nopeople.h5,722,True,False
nopeople.h5,723,True,False
nopeople.h5,724,True,False
nopeople.h5,725,True,False
nopeople.h5,726,True,False
nopeople.h5,727,True,False
nopeople.h5,728,True,False
nopeople.h5,729,True,False
nopeople.h5,730,True,False
nopeople.h5,731,True,False
nopeople.h5,732,True,False
