file,frame,distance_safe,sitting
60cm.h5,1064,True,True
60cm.h5,1065,True,True
60cm.h5,1066,True,True
60cm.h5,1067,True,True
60cm.h5,1068,True,False
60cm.h5,1069,True,True
60cm.h5,1070,True,True
60cm.h5,1071,True,True
60cm.h5,1072,True,True
60cm.h5,1073,True,False
60cm.h5,1074,True,True
60cm.h5,1075,True,True
60cm.h5,1076,True,True
60cm.h5,1077,True,True
60cm.h5,1078,True,True
60cm.h5,1079,True,True
60cm.h5,1080,True,True
60cm.h5,1081,True,True
60cm.h5,1082,True,True
60cm.h5,1083,True,True
60cm.h5,1084,True,True
60cm.h5,1085,True,True
60cm.h5,1086,True,True
60cm.h5,1087,True,True
60cm.h5,1088,True,True
60cm.h5,1089,True,True
60cm.h5,1090,True,True
60cm.h5,1091,True,True
60cm.h5,1092,True,True
60cm.h5,1093,True,True
60cm.h5,1094,True,True
60cm.h5,1095,True,True
60cm.h5,1096,True,True
60cm.h5,1097,False,True
60cm.h5,1098,False,True
60cm.h5,1099,False,True
60cm.h5,1100,False,True
60cm.h5,1101,False,True
60cm.h5,1102,False,True
60cm.h5,1103,False,True
60cm.h5,1104,False,True
60cm.h5,1105,False,True
60cm.h5,1106,False,True
60cm.h5,1107,False,True
60cm.h5,1108,False,True
60cm.h5,1109,False,True
60cm.h5,1110,False,True
60cm.h5,1111,False,True
60cm.h5,1112,False,True
60cm.h5,1113,False,True
60cm.h5,1114,False,True
60cm.h5,1115,False,True
60cm.h5,1116,False,True
60cm.h5,1117,False,True
60cm.h5,1118,False,True
60cm.h5,1119,False,True
60cm.h5,1120,False,True
60cm.h5,1121,False,True
60cm.h5,1122,False,True
60cm.h5,1123,False,True
60cm.h5,1124,False,True
60cm.h5,1125,False,True
60cm.h5,1126,False,True
60cm.h5,1127,False,True
60cm.h5,1128,False,True
60cm.h5,1129,False,True
60cm.h5,1130,False,True
60cm.h5,1131,False,True
60cm.h5,1132,False,True
60cm.h5,1133,False,True
60cm.h5,1134,False,True
60cm.h5,1135,False,True
60cm.h5,1136,False,True
60cm.h5,1137,True,True
60cm.h5,1138,False,True
60cm.h5,1139,True,True
60cm.h5,1140,True,True
60cm.h5,1141,True,True
60cm.h5,1142,True,True
60cm.h5,1143,True,True
60cm.h5,1144,True,True
60cm.h5,1145,True,True
60cm.h5,1146,True,True
60cm.h5,1147,True,True
60cm.h5,1148,True,True
60cm.h5,1149,True,True
60cm.h5,1150,True,True
60cm.h5,1151,True,True
60cm.h5,1152,True,True
60cm.h5,1153,True,True
60cm.h5,1154,True,True
60cm.h5,1155,True,True
60cm.h5,1156,True,True
60cm.h5,1157,True,True
60cm.h5,1158,True,True
60cm.h5,1159,True,True
60cm.h5,1160,False,True
60cm.h5,1161,False,True
60cm.h5,1162,False,True
60cm.h5,1163,False,True
60cm.h5,1164,False,True
60cm.h5,1165,False,True
60cm.h5,1166,False,True
60cm.h5,1167,True,True
60cm.h5,1168,True,True
60cm.h5,1169,True,True
60cm.h5,1170,True,True
60cm.h5,1171,True,True
60cm.h5,1172,True,True
60cm.h5,1173,True,True
60cm.h5,1174,True,True
60cm.h5,1175,True,True
60cm.h5,1176,False,True
60cm.h5,1177,False,True
60cm.h5,1178,False,True
60cm.h5,1179,False,True
60cm.h5,1180,False,True
60cm.h5,1181,False,True
60cm.h5,1182,True,True
60cm.h5,1183,True,True
60cm.h5,1184,True,True
60cm.h5,1185,True,True
60cm.h5,1186,True,True
60cm.h5,1187,True,True
60cm.h5,1188,True,True
60cm.h5,1189,True,True
60cm.h5,1190,True,True
60cm.h5,1191,True,True
60cm.h5,1192,True,True
60cm.h5,1193,True,True
60cm.h5,1194,True,True
60cm.h5,1195,True,True
60cm.h5,1196,True,True
60cm.h5,1197,True,True
60cm.h5,1198,True,True
60cm.h5,1199,True,True
60cm.h5,1200,True,True
60cm.h5,1201,True,True
60cm.h5,1202,True,True
60cm.h5,1203,True,True
60cm.h5,1204,True,True
60cm.h5,1205,True,True
60cm.h5,1206,True,True
60cm.h5,1207,True,True
60cm.h5,1208,True,True
60cm.h5,1209,True,True
60cm.h5,1210,True,True
60cm.h5,1211,True,True
60cm.h5,1212,True,True
60cm.h5,1213,True,True
60cm.h5,1214,True,True
60cm.h5,1215,True,True
60cm.h5,1216,True,True
60cm.h5,1217,True,True
60cm.h5,1218,True,True
60cm.h5,1219,True,True
60cm.h5,1220,True,True
60cm.h5,1221,False,True
60cm.h5,1222,False,True
60cm.h5,1223,False,True
60cm.h5,1224,True,True
60cm.h5,1225,True,True
60cm.h5,1226,True,True
60cm.h5,1227,True,True
60cm.h5,1228,True,True
60cm.h5,1229,False,True
60cm.h5,1230,False,True
60cm.h5,1231,False,True
60cm.h5,1232,False,True
60cm.h5,1233,False,True
60cm.h5,1234,False,True
60cm.h5,1235,False,True
60cm.h5,1236,False,True
60cm.h5,1237,False,True
60cm.h5,1238,True,True
60cm.h5,1239,True,True
60cm.h5,1240,True,True
60cm.h5,1241,True,True
60cm.h5,1242,True,True
60cm.h5,1243,True,True
60cm.h5,1244,True,False
60cm.h5,1245,True,True
60cm.h5,1246,True,True
60cm.h5,1247,True,True
60cm.h5,1248,True,True
60cm.h5,1249,True,False
60cm.h5,1250,True,False
60cm.h5,1251,True,True
60cm.h5,1252,True,True
60cm.h5,1253,True,True
60cm.h5,1254,True,True
60cm.h5,1255,True,True
60cm.h5,1256,True,False
60cm.h5,1257,True,True
60cm.h5,1258,True,True
60cm.h5,1259,True,True
60cm.h5,1260,True,True
60cm.h5,1261,True,True
60cm.h5,1262,True,True
60cm.h5,1263,True,True
60cm.h5,1264,True,True
60cm.h5,1265,True,True
60cm.h5,1266,True,True
60cm.h5,1267,True,True
60cm.h5,1268,True,True
60cm.h5,1269,True,True
60cm.h5,1270,True,True
60cm.h5,1271,True,True
60cm.h5,1272,True,True
60cm.h5,1273,True,False
60cm.h5,1274,True,True
60cm.h5,1275,True,True
60cm.h5,1276,True,True
60cm.h5,1277,True,True
60cm.h5,1278,True,True
60cm.h5,1279,True,True
60cm.h5,1280,True,True
60cm.h5,1281,True,False
60cm.h5,1282,True,True
60cm.h5,1283,True,True
60cm.h5,1284,True,True
60cm.h5,1285,True,True
60cm.h5,1286,True,True
60cm.h5,1287,True,True
60cm.h5,1288,True,True
60cm.h5,1289,True,True
60cm.h5,1290,True,True
60cm.h5,1291,True,True
60cm.h5,1292,True,False
60cm.h5,1293,True,True
60cm.h5,1294,True,True
60cm.h5,1295,True,True
60cm.h5,1296,True,True
60cm.h5,1297,True,True
60cm.h5,1298,True,True
60cm.h5,1299,True,True
60cm.h5,1300,True,True
60cm.h5,1301,True,True
60cm.h5,1302,True,True
60cm.h5,1303,True,True
60cm.h5,1304,True,False
60cm.h5,1305,True,True
60cm.h5,1306,True,True
60cm.h5,1307,True,True
60cm.h5,1308,True,True
60cm.h5,1309,True,True
60cm.h5,1310,True,False
60cm.h5,1311,True,True
60cm.h5,1312,True,True
60cm.h5,1313,True,True
60cm.h5,1314,True,True
60cm.h5,1315,True,True
60cm.h5,1316,True,True
60cm.h5,1317,True,True
60cm.h5,1318,True,True
60cm.h5,1319,True,True
60cm.h5,1320,True,True
60cm.h5,1321,True,True
60cm.h5,1322,True,True
60cm.h5,1323,True,True
60cm.h5,1324,True,False
60cm.h5,1325,True,False
60cm.h5,1326,True,False
60cm.h5,1327,True,False
60cm.h5,1328,True,True
60cm.h5,1329,True,True
60cm.h5,1330,True,False
60cm.h5,1331,True,False
60cm.h5,1332,True,True
60cm.h5,1333,True,False
60cm.h5,1334,True,True
60cm.h5,1335,True,True
60cm.h5,1336,True,True
60cm.h5,1337,True,True
60cm.h5,1338,True,True
60cm.h5,1339,True,True
60cm.h5,1340,True,True
60cm.h5,1341,True,True
60cm.h5,1342,True,False
60cm.h5,1343,True,True
60cm.h5,1344,True,True
60cm.h5,1345,True,True
60cm.h5,1346,True,True
60cm.h5,1347,True,True
60cm.h5,1348,True,True
60cm.h5,1349,True,True
60cm.h5,1350,True,True
60cm.h5,1351,True,True
60cm.h5,1352,True,True
60cm.h5,1353,True,True
60cm.h5,1354,True,True
60cm.h5,1355,True,True
60cm.h5,1356,True,True
60cm.h5,1357,True,True
60cm.h5,1358,True,True
60cm.h5,1359,True,True
60cm.h5,1360,True,True
60cm.h5,1361,True,True
60cm.h5,1362,True,True
60cm.h5,1363,True,True
60cm.h5,1364,True,True
60cm.h5,1365,True,True
60cm.h5,1366,True,True
60cm.h5,1367,True,True
60cm.h5,1368,True,True
60cm.h5,1369,True,True
60cm.h5,1370,True,True
60cm.h5,1371,True,True
60cm.h5,1372,True,True
60cm.h5,1373,True,True
60cm.h5,1374,True,True
60cm.h5,1375,True,True
60cm.h5,1376,True,True
60cm.h5,1377,True,True
60cm.h5,1378,True,True
60cm.h5,1379,True,True
60cm.h5,1380,True,True
60cm.h5,1381,True,True
60cm.h5,1382,True,False
60cm.h5,1383,True,True
60cm.h5,1384,True,True
60cm.h5,1385,True,True
60cm.h5,1386,True,True
60cm.h5,1387,True,True
60cm.h5,1388,True,True
60cm.h5,1389,True,True
60cm.h5,1390,True,True
60cm.h5,1391,True,True
60cm.h5,1392,True,True
60cm.h5,1393,True,True
60cm.h5,1394,True,True
60cm.h5,1395,True,True
60cm.h5,1396,True,True
60cm.h5,1397,True,True
60cm.h5,1398,True,True
60cm.h5,1399,True,True
60cm.h5,1400,True,True
60cm.h5,1401,True,True
60cm.h5,1402,False,True
60cm.h5,1403,False,True
60cm.h5,1404,False,True
60cm.h5,1405,False,True
60cm.h5,1406,False,True
60cm.h5,1407,False,True
60cm.h5,1408,False,True
60cm.h5,1409,False,True
60cm.h5,1410,False,True
60cm.h5,1411,False,True
60cm.h5,1412,True,True
60cm.h5,1413,True,True
60cm.h5,1414,True,True
60cm.h5,1415,True,True
60cm.h5,1416,True,True
60cm.h5,1417,True,True
60cm.h5,1418,True,True
60cm.h5,1419,False,True
60cm.h5,1420,True,True
60cm.h5,1421,True,True
60cm.h5,1422,True,True
60cm.h5,1423,True,True
60cm.h5,1424,True,True
60cm.h5,1425,True,True
60cm.h5,1426,True,True
60cm.h5,1427,True,True
60cm.h5,1428,True,True
60cm.h5,1429,True,True
60cm.h5,1430,True,True
60cm.h5,1431,True,True
60cm.h5,1432,True,True
60cm.h5,1433,True,True
60cm.h5,1434,True,True
60cm.h5,1435,True,True
60cm.h5,1436,True,True
60cm.h5,1437,True,True
60cm.h5,1438,True,True
60cm.h5,1439,True,True
60cm.h5,1440,True,True
60cm.h5,1441,True,True
60cm.h5,1442,True,True
60cm.h5,1443,True,True
60cm.h5,1444,True,True
60cm.h5,1445,True,True
60cm.h5,1446,True,True
60cm.h5,1447,True,True
60cm.h5,1448,True,True
60cm.h5,1449,True,True
60cm.h5,1450,True,True
60cm.h5,1451,True,True
60cm.h5,1452,True,True
60cm.h5,1453,True,True
60cm.h5,1454,True,True
60cm.h5,1455,True,True
60cm.h5,1456,True,True
60cm.h5,1457,True,True
60cm.h5,1458,True,True
60cm.h5,1459,True,True
60cm.h5,1460,True,True
60cm.h5,1461,True,True
60cm.h5,1462,True,True
60cm.h5,1463,True,True
60cm.h5,1464,True,True
60cm.h5,1465,True,True
60cm.h5,1466,True,True
60cm.h5,1467,True,True
60cm.h5,1468,True,True
60cm.h5,1469,True,True
60cm.h5,1470,True,True
60cm.h5,1471,True,True
60cm.h5,1472,True,True
60cm.h5,1473,True,True
60cm.h5,1474,True,False
60cm.h5,1475,True,False
60cm.h5,1476,True,False
60cm.h5,1477,True,False
60cm.h5,1478,True,True
60cm.h5,1479,True,True
60cm.h5,1480,True,True
60cm.h5,1481,True,True
60cm.h5,1482,True,True
60cm.h5,1483,True,True
60cm.h5,1484,True,True
60cm.h5,1485,True,True
60cm.h5,1486,True,True
60cm.h5,1487,True,True
60cm.h5,1488,True,True
60cm.h5,1489,True,True
60cm.h5,1490,True,False
60cm.h5,1491,True,True
60cm.h5,1492,True,True
60cm.h5,1493,True,True
60cm.h5,1494,True,True
60cm.h5,1495,True,True
60cm.h5,1496,True,True
60cm.h5,1497,True,True
60cm.h5,1498,True,False
60cm.h5,1499,True,False
60cm.h5,1500,True,False
60cm.h5,1501,True,False
60cm.h5,1502,True,True
60cm.h5,1503,True,True
60cm.h5,1504,True,True
60cm.h5,1505,True,True
60cm.h5,1506,True,True
60cm.h5,1507,True,False
60cm.h5,1508,True,False
60cm.h5,1509,True,False
60cm.h5,1510,True,True
60cm.h5,1511,True,True
60cm.h5,1512,True,True
60cm.h5,1513,True,False
60cm.h5,1514,True,False
60cm.h5,1515,True,False
60cm.h5,1516,True,False
60cm.h5,1517,True,False
60cm.h5,1518,True,False
60cm.h5,1519,True,False
60cm.h5,1520,True,True
60cm.h5,1521,True,True
60cm.h5,1522,True,True
60cm.h5,1523,True,True
60cm.h5,1524,True,True
60cm.h5,1525,True,True
60cm.h5,1526,True,True
60cm.h5,1527,False,True
60cm.h5,1528,False,True
60cm.h5,1529,False,True
60cm.h5,1530,False,True
60cm.h5,1531,False,True
60cm.h5,1532,False,True
60cm.h5,1533,False,True
60cm.h5,1534,True,True
60cm.h5,1535,True,True
60cm.h5,1536,True,True
60cm.h5,1537,True,True
60cm.h5,1538,True,True
60cm.h5,1539,True,True
60cm.h5,1540,True,True
60cm.h5,1541,True,True
60cm.h5,1542,True,True
60cm.h5,1543,True,True
60cm.h5,1544,True,True
60cm.h5,1545,True,True
60cm.h5,1546,True,True
60cm.h5,1547,True,True
60cm.h5,1548,True,True
60cm.h5,1549,True,True
60cm.h5,1550,True,True
60cm.h5,1551,True,True
60cm.h5,1552,True,True
60cm.h5,1553,True,True
60cm.h5,1554,True,True
60cm.h5,1555,True,True
60cm.h5,1556,True,True
60cm.h5,1557,True,True
60cm.h5,1558,True,True
60cm.h5,1559,True,True
60cm.h5,1560,True,True
60cm.h5,1561,True,True
60cm.h5,1562,True,True
60cm.h5,1563,True,True
60cm.h5,1564,True,False
60cm.h5,1565,True,True
60cm.h5,1566,True,True
60cm.h5,1567,True,True
60cm.h5,1568,True,True
60cm.h5,1569,True,True
60cm.h5,1570,True,True
60cm.h5,1571,True,True
60cm.h5,1572,True,True
60cm.h5,1573,True,True
60cm.h5,1574,True,False
60cm.h5,1575,True,True
60cm.h5,1576,True,True
60cm.h5,1577,True,True
60cm.h5,1578,True,True
60cm.h5,1579,True,True
60cm.h5,1580,True,True
60cm.h5,1581,True,True
60cm.h5,1582,True,True
60cm.h5,1583,True,True
60cm.h5,1584,True,True
60cm.h5,1585,True,False
60cm.h5,1586,True,False
60cm.h5,1587,True,False
60cm.h5,1588,True,True
60cm.h5,1589,True,True
60cm.h5,1590,True,False
60cm.h5,1591,True,True
60cm.h5,1592,True,True
60cm.h5,1593,True,True
60cm.h5,1594,True,True
60cm.h5,1595,True,True
60cm.h5,1596,True,False
60cm.h5,1597,True,True
60cm.h5,1598,True,True
60cm.h5,1599,True,True
60cm.h5,1600,True,True
60cm.h5,1601,True,True
60cm.h5,1602,True,True
60cm.h5,1603,True,False
60cm.h5,1604,True,False
60cm.h5,1605,True,False
60cm.h5,1606,True,False
60cm.h5,1607,True,False
60cm.h5,1608,True,True
60cm.h5,1609,True,False
60cm.h5,1610,True,True
60cm.h5,1611,True,True
60cm.h5,1612,True,True
60cm.h5,1613,True,False
60cm.h5,1614,True,False
60cm.h5,1615,True,False
60cm.h5,1616,True,False
60cm.h5,1617,True,False
60cm.h5,1618,True,False
60cm.h5,1619,True,False
60cm.h5,1620,True,False
60cm.h5,1621,True,False
60cm.h5,1622,True,False
60cm.h5,1623,True,True
60cm.h5,1624,True,True
60cm.h5,1625,True,True
60cm.h5,1626,True,False
60cm.h5,1627,True,False
60cm.h5,1628,True,False
60cm.h5,1629,True,False
60cm.h5,1630,True,False
60cm.h5,1631,True,False
60cm.h5,1632,True,False
60cm.h5,1633,True,False
60cm.h5,1634,True,True
60cm.h5,1635,True,False
60cm.h5,1636,True,False
60cm.h5,1637,True,False
60cm.h5,1638,True,False
60cm.h5,1639,True,False
60cm.h5,1640,True,False
60cm.h5,1641,True,False
60cm.h5,1642,True,False
60cm.h5,1643,True,True
60cm.h5,1644,True,False
60cm.h5,1645,True,False
60cm.h5,1646,True,False
60cm.h5,1647,True,False
60cm.h5,1648,True,True
60cm.h5,1649,True,False
60cm.h5,1650,True,False
60cm.h5,1651,True,False
60cm.h5,1652,True,False
60cm.h5,1653,True,False
60cm.h5,1654,True,False
60cm.h5,1655,True,False
60cm.h5,1656,True,False
60cm.h5,1657,True,False
60cm.h5,1658,True,False
60cm.h5,1659,True,False
60cm.h5,1660,True,False
60cm.h5,1661,True,False
60cm.h5,1662,True,False
60cm.h5,1663,True,False
60cm.h5,1664,True,False
60cm.h5,1665,True,True
60cm.h5,1666,True,False
60cm.h5,1667,True,False
60cm.h5,1668,True,True
60cm.h5,1669,True,False
60cm.h5,1670,True,False
60cm.h5,1671,True,False
60cm.h5,1672,True,True
60cm.h5,1673,True,True
60cm.h5,1674,True,False
60cm.h5,1675,True,False
60cm.h5,1676,True,False
60cm.h5,1677,True,False
60cm.h5,1678,True,False
60cm.h5,1679,True,False
60cm.h5,1680,True,True
60cm.h5,1681,True,False
60cm.h5,1682,True,False
60cm.h5,1683,True,False
60cm.h5,1684,True,False
60cm.h5,1685,True,True
60cm.h5,1686,True,True
60cm.h5,1687,True,False
60cm.h5,1688,True,False
60cm.h5,1689,True,False
60cm.h5,1690,True,False
60cm.h5,1691,True,True
60cm.h5,1692,True,False
60cm.h5,1693,True,False
60cm.h5,1694,True,False
60cm.h5,1695,True,False
60cm.h5,1696,True,False
60cm.h5,1697,True,False
60cm.h5,1698,True,False
60cm.h5,1699,True,False
60cm.h5,1700,True,False
60cm.h5,1701,True,False
60cm.h5,1702,True,True
60cm.h5,1703,True,False
60cm.h5,1704,True,False
60cm.h5,1705,True,False
60cm.h5,1706,True,False
60cm.h5,1707,True,False
60cm.h5,1708,True,False
60cm.h5,1709,True,False
60cm.h5,1710,True,False
60cm.h5,1711,True,False
60cm.h5,1712,True,False
60cm.h5,1713,True,False
60cm.h5,1714,True,False
60cm.h5,1715,True,False
60cm.h5,1716,True,False
60cm.h5,1717,True,False
60cm.h5,1718,True,False
60cm.h5,1719,True,True
60cm.h5,1720,True,False
60cm.h5,1721,True,False
60cm.h5,1722,True,False
60cm.h5,1723,True,False
60cm.h5,1724,True,False
60cm.h5,1725,True,True
60cm.h5,1726,True,False
60cm.h5,1727,True,True
60cm.h5,1728,True,False
60cm.h5,1729,True,True
60cm.h5,1730,True,True
60cm.h5,1731,True,False
60cm.h5,1732,True,True
60cm.h5,1733,True,True
60cm.h5,1734,True,False
60cm.h5,1735,True,True
60cm.h5,1736,True,True
60cm.h5,1737,True,True
60cm.h5,1738,True,True
60cm.h5,1739,True,True
60cm.h5,1740,True,True
60cm.h5,1741,True,True
60cm.h5,1742,True,True
60cm.h5,1743,True,True
60cm.h5,1744,True,True
60cm.h5,1745,True,False
60cm.h5,1746,True,False
60cm.h5,1747,True,True
60cm.h5,1748,True,True
60cm.h5,1749,True,True
60cm.h5,1750,True,True
60cm.h5,1751,True,True
60cm.h5,1752,True,True
60cm.h5,1753,True,True
60cm.h5,1754,True,True
60cm.h5,1755,True,True
60cm.h5,1756,True,True
60cm.h5,1757,True,True
60cm.h5,1758,True,True
60cm.h5,1759,True,True
60cm.h5,1760,True,True
60cm.h5,1761,True,True
60cm.h5,1762,True,True
60cm.h5,1763,True,True
60cm.h5,1764,True,True
60cm.h5,1765,True,True
60cm.h5,1766,True,True
60cm.h5,1767,True,True
60cm.h5,1768,True,True
60cm.h5,1769,True,True
60cm.h5,1770,True,True
60cm.h5,1771,True,True
60cm.h5,1772,True,False
60cm.h5,1773,True,True
60cm.h5,1774,True,False
60cm.h5,1775,True,True
60cm.h5,1776,True,False
60cm.h5,1777,True,False
60cm.h5,1778,True,False
60cm.h5,1779,True,False
60cm.h5,1780,True,True
60cm.h5,1781,True,True
60cm.h5,1782,True,True
60cm.h5,1783,True,True
60cm.h5,1784,True,True
60cm.h5,1785,True,False
60cm.h5,1786,True,True
60cm.h5,1787,True,True
60cm.h5,1788,True,True
60cm.h5,1789,True,True
60cm.h5,1790,True,True
60cm.h5,1791,True,True
60cm.h5,1792,True,True
60cm.h5,1793,True,False
60cm.h5,1794,True,True
60cm.h5,1795,True,True
60cm.h5,1796,True,True
60cm.h5,1797,True,False
60cm.h5,1798,True,True
60cm.h5,1799,True,True
60cm.h5,1800,True,False
60cm.h5,1801,True,False
60cm.h5,1802,True,False
60cm.h5,1803,True,False
60cm.h5,1804,True,True
60cm.h5,1805,True,False
60cm.h5,1806,True,False
60cm.h5,1807,True,True
60cm.h5,1808,True,False
60cm.h5,1809,True,False
60cm.h5,1810,True,False
60cm.h5,1811,True,True
60cm.h5,1812,True,True
60cm.h5,1813,True,True
60cm.h5,1814,True,False
60cm.h5,1815,True,False
60cm.h5,1816,True,True
60cm.h5,1817,True,False
60cm.h5,1818,True,True
60cm.h5,1819,True,False
60cm.h5,1820,True,False
60cm.h5,1821,True,False
60cm.h5,1822,True,False
60cm.h5,1823,True,False
60cm.h5,1824,True,True
60cm.h5,1825,True,True
60cm.h5,1826,True,False
60cm.h5,1827,True,False
60cm.h5,1828,True,False
60cm.h5,1829,True,False
60cm.h5,1830,True,False
60cm.h5,1831,True,False
60cm.h5,1832,True,False
60cm.h5,1833,True,False
60cm.h5,1834,True,False
60cm.h5,1835,True,False
60cm.h5,1836,True,False
60cm.h5,1837,True,False
60cm.h5,1838,True,False
60cm.h5,1839,True,False
60cm.h5,1840,True,True
60cm.h5,1841,True,False
60cm.h5,1842,True,False
60cm.h5,1843,True,False
60cm.h5,1844,True,True
60cm.h5,1845,True,True
60cm.h5,1846,True,True
60cm.h5,1847,True,True
60cm.h5,1848,True,True
60cm.h5,1849,True,True
60cm.h5,1850,True,True
60cm.h5,1851,True,True
60cm.h5,1852,True,True
60cm.h5,1853,True,False
60cm.h5,1854,True,False
60cm.h5,1855,True,True
60cm.h5,1856,True,True
60cm.h5,1857,True,True
60cm.h5,1858,True,True
60cm.h5,1859,True,True
60cm.h5,1860,True,True
60cm.h5,1861,True,True
60cm.h5,1862,True,True
60cm.h5,1863,True,True
60cm.h5,1864,True,True
60cm.h5,1865,True,True
60cm.h5,1866,True,True
60cm.h5,1867,True,True
60cm.h5,1868,True,True
60cm.h5,1869,True,True
60cm.h5,1870,True,True
60cm.h5,1871,True,True
60cm.h5,1872,True,True
60cm.h5,1873,True,True
60cm.h5,1874,True,True
60cm.h5,1875,True,True
60cm.h5,1876,True,True
60cm.h5,1877,True,True
60cm.h5,1878,True,False
60cm.h5,1879,True,True
60cm.h5,1880,True,False
60cm.h5,1881,True,True
60cm.h5,1882,True,True
60cm.h5,1883,True,True
60cm.h5,1884,True,True
60cm.h5,1885,True,True
60cm.h5,1886,True,True
60cm.h5,1887,True,True
60cm.h5,1888,True,True
60cm.h5,1889,True,True
60cm.h5,1890,True,True
60cm.h5,1891,True,True
60cm.h5,1892,True,True
60cm.h5,1893,True,True
60cm.h5,1894,True,True
60cm.h5,1895,True,True
60cm.h5,1896,True,True
60cm.h5,1897,True,True
60cm.h5,1898,True,False
60cm.h5,1899,True,True
60cm.h5,1900,True,True
60cm.h5,1901,True,True
60cm.h5,1902,True,True
60cm.h5,1903,True,True
60cm.h5,1904,True,True
60cm.h5,1905,True,True
60cm.h5,1906,True,True
60cm.h5,1907,True,True
60cm.h5,1908,True,True
60cm.h5,1909,True,True
60cm.h5,1910,True,True
60cm.h5,1911,True,True
60cm.h5,1912,True,True
60cm.h5,1913,True,True
60cm.h5,1914,True,True
60cm.h5,1915,True,True
60cm.h5,1916,True,True
60cm.h5,1917,True,False
60cm.h5,1918,True,True
60cm.h5,1919,True,False
60cm.h5,1920,True,False
60cm.h5,1921,True,True
60cm.h5,1922,True,True
60cm.h5,1923,True,False
60cm.h5,1924,True,True
60cm.h5,1925,True,True
60cm.h5,1926,True,True
60cm.h5,1927,True,True
60cm.h5,1928,True,True
60cm.h5,1929,True,True
60cm.h5,1930,True,True
60cm.h5,1931,True,True
60cm.h5,1932,True,True
60cm.h5,1933,True,True
60cm.h5,1934,True,True
60cm.h5,1935,True,True
60cm.h5,1936,True,True
60cm.h5,1937,True,True
60cm.h5,1938,True,True
60cm.h5,1939,True,True
60cm.h5,1940,True,True
60cm.h5,1941,True,True
60cm.h5,1942,True,True
60cm.h5,1943,True,True
60cm.h5,1944,True,True
60cm.h5,1945,True,True
60cm.h5,1946,True,True
60cm.h5,1947,True,True
60cm.h5,1948,True,True
60cm.h5,1949,True,True
60cm.h5,1950,True,True
60cm.h5,1951,True,True
60cm.h5,1952,True,True
60cm.h5,1953,True,True
60cm.h5,1954,True,True
60cm.h5,1955,True,True
60cm.h5,1956,True,True
60cm.h5,1957,True,False
60cm.h5,1958,True,False
60cm.h5,1959,True,True
60cm.h5,1960,True,True
60cm.h5,1961,True,False
60cm.h5,1962,True,False
60cm.h5,1963,True,True
60cm.h5,1964,True,True
60cm.h5,1965,True,True
60cm.h5,1966,True,True
60cm.h5,1967,True,False
60cm.h5,1968,True,False
60cm.h5,1969,True,True
60cm.h5,1970,True,True
60cm.h5,1971,True,True
60cm.h5,1972,True,False
60cm.h5,1973,True,True
60cm.h5,1974,True,True
60cm.h5,1975,True,True
60cm.h5,1976,True,True
60cm.h5,1977,True,True
60cm.h5,1978,True,True
60cm.h5,1979,True,True
60cm.h5,1980,True,True
60cm.h5,1981,True,True
60cm.h5,1982,True,True
60cm.h5,1983,True,True
60cm.h5,1984,True,True
60cm.h5,1985,True,True
60cm.h5,1986,True,True
60cm.h5,1987,True,True
60cm.h5,1988,True,True
60cm.h5,1989,True,True
60cm.h5,1990,True,True
60cm.h5,1991,True,True
60cm.h5,1992,True,True
60cm.h5,1993,True,True
60cm.h5,1994,True,False
60cm.h5,1995,True,False
60cm.h5,1996,True,True
60cm.h5,1997,True,True
60cm.h5,1998,True,True
60cm.h5,1999,True,True
60cm.h5,2000,True,False
60cm.h5,2001,True,False
60cm.h5,2002,True,False
60cm.h5,2003,True,True
60cm.h5,2004,True,True
60cm.h5,2005,True,True
60cm.h5,2006,True,True
60cm.h5,2007,True,False
60cm.h5,2008,True,False
60cm.h5,2009,True,False
60cm.h5,2010,True,False
60cm.h5,2011,True,False
60cm.h5,2012,True,False
60cm.h5,2013,True,False
60cm.h5,2014,True,True
60cm.h5,2015,True,False
60cm.h5,2016,True,True
60cm.h5,2017,True,False
60cm.h5,2018,True,True
60cm.h5,2019,True,True
60cm.h5,2020,True,True
60cm.h5,2021,True,False
60cm.h5,2022,True,False
60cm.h5,2023,True,False
60cm.h5,2024,True,True
60cm.h5,2025,True,True
60cm.h5,2026,True,False
60cm.h5,2027,True,False
60cm.h5,2028,True,False
60cm.h5,2029,True,True
60cm.h5,2030,True,True
60cm.h5,2031,True,True
60cm.h5,2032,True,True
60cm.h5,2033,True,True
60cm.h5,2034,True,True
60cm.h5,2035,True,False
60cm.h5,2036,True,False
60cm.h5,2037,True,True
60cm.h5,2038,True,False
60cm.h5,2039,True,True
60cm.h5,2040,True,False
60cm.h5,2041,True,True
60cm.h5,2042,True,False
60cm.h5,2043,True,False
60cm.h5,2044,True,True
60cm.h5,2045,True,True
60cm.h5,2046,True,True
60cm.h5,2047,True,True
60cm.h5,2048,True,True
60cm.h5,2049,True,True
60cm.h5,2050,True,True
60cm.h5,2051,True,True
60cm.h5,2052,True,True
60cm.h5,2053,True,True
60cm.h5,2054,True,True
60cm.h5,2055,True,True
60cm.h5,2056,True,True
60cm.h5,2057,True,False
60cm.h5,2058,True,True
60cm.h5,2059,True,True
60cm.h5,2060,True,False
60cm.h5,2061,True,False
